txn_id,investor_id,amount,transaction_type,transaction_date,fund_name,trigger,nfo_participation,status
txn_5b862155,inv_47b0afe6,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_5add2eff,inv_47b0afe6,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_a9a32ff2,inv_47b0afe6,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_71faa065,inv_47b0afe6,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_fb7faf8e,inv_dc438739,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_413c8be7,inv_dc438739,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_80274952,inv_dc438739,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_4b1167c4,inv_dc438739,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_4de447be,inv_85db0d45,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_2960b167,inv_85db0d45,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Failed
txn_db2836c2,inv_1cd66ab2,30000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_e8cdbd92,inv_1cd66ab2,30000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_4560e7a1,inv_1cd66ab2,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_b155a156,inv_1cd66ab2,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_331df61d,inv_5580b450,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_eb3d50e6,inv_337a8611,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_b72c20c7,inv_337a8611,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_72f0ecde,inv_337a8611,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_f58aaaea,inv_2b85b0c1,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_9fc15b51,inv_c1aaf025,1000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_bb73096d,inv_11f0a233,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_120b5436,inv_11f0a233,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_caa0b949,inv_11f0a233,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_1260c00a,inv_11f0a233,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_a6034167,inv_11f0a233,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_f6085baf,inv_79575e74,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_97152922,inv_79575e74,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_90124f3a,inv_79575e74,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_c857b32f,inv_79575e74,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_25e95656,inv_79575e74,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_24a716f2,inv_486009fd,500,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_26cf4448,inv_486009fd,500,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_9728dbf8,inv_486009fd,500,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_ab895173,inv_486009fd,500,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_bf50e344,inv_a5a35220,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_eae5a236,inv_a5a35220,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_e7680d61,inv_a5a35220,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_28f5a127,inv_a5a35220,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_e1b12f7a,inv_a5a35220,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Failed
txn_4eb1f23d,inv_dda36222,15000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_4fc29574,inv_57095046,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_f158dbb1,inv_57095046,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_a73378a8,inv_57095046,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_7bf45c91,inv_96597f7d,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_4477a5e5,inv_96597f7d,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_fea7d644,inv_96597f7d,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_9ef114bc,inv_96597f7d,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_8a4c0550,inv_96597f7d,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_982d7672,inv_ebc42a4a,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_e9ed251d,inv_ebc42a4a,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_f0319bab,inv_ebc42a4a,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_073bd4d4,inv_ebc42a4a,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_e377318e,inv_b6fbf8bf,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_7ec09768,inv_b6fbf8bf,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_e395b671,inv_b6fbf8bf,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_501fbfc5,inv_b6fbf8bf,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_9b5e418e,inv_b6fbf8bf,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_76610168,inv_66c2afc8,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_58a82d74,inv_33992b78,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_216d4a9e,inv_edc14bc1,1000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_b48754aa,inv_edc14bc1,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_d2bef123,inv_556048ee,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_48f8c4d6,inv_556048ee,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_117d5636,inv_e5a88aff,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_0cbd1d20,inv_5e139a6a,30000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_4c378a48,inv_5e139a6a,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_1d9483e0,inv_5e139a6a,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_0cadc1a5,inv_628558e9,30000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_2856446a,inv_628558e9,30000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_354773a3,inv_628558e9,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_03f0a0ea,inv_a69633d2,500,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_54a8f8f7,inv_cf6a241a,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_271f51b6,inv_cf6a241a,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_4359af27,inv_cf6a241a,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_2ee68acb,inv_cf6a241a,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_fe072e96,inv_cf6a241a,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_e6e014d1,inv_20a1beb6,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_5f509f57,inv_20a1beb6,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_27b49872,inv_20a1beb6,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_730c831e,inv_20a1beb6,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_cf11cec8,inv_20a1beb6,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_bc96bbe2,inv_6af7a6c4,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_1e6cda42,inv_6af7a6c4,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_3c1c1c98,inv_5c6311a7,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_6863491e,inv_5c6311a7,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_aa1ba502,inv_5c6311a7,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Failed
txn_be1c749a,inv_5c6311a7,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_12e15f47,inv_5c6311a7,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_d9966faa,inv_e8d78dce,15000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_dde413b2,inv_e8d78dce,15000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_80eeb3a0,inv_e8d78dce,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_3b17633f,inv_6aa63ad4,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_d8228bf0,inv_6aa63ad4,1000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_2f5c831a,inv_6aa63ad4,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_5a745a9f,inv_6aa63ad4,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_47edf99d,inv_6aa63ad4,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_d74f1eac,inv_e633c7d4,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_93f504ae,inv_e633c7d4,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_8419bf92,inv_e633c7d4,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_94735099,inv_bbdda491,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_5820ce60,inv_bbdda491,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_8d2c629f,inv_bbdda491,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_440393d4,inv_bbdda491,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_65ee38a8,inv_588140c5,2000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_5944beac,inv_588140c5,2000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_2e72d015,inv_588140c5,2000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_f7198218,inv_588140c5,2000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_b324658d,inv_588140c5,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_2e96c3a1,inv_4c2dd69f,15000,SIP,2025-11-01,Axis Bluechip,Auto,False,Failed
txn_91318a5c,inv_4c2dd69f,15000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_8e5f92d2,inv_4c2dd69f,15000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_ab6ae202,inv_812358b6,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_a86be232,inv_812358b6,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_536b7de0,inv_812358b6,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_96c341ba,inv_cb9b30de,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_529a8cf6,inv_cb9b30de,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_0e8fbf1a,inv_cb9b30de,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_f9305847,inv_cb9b30de,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_96086ca1,inv_eb05d082,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_e3cd9dfe,inv_eb05d082,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_2d4cbfe0,inv_eb05d082,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_da651e8b,inv_eb05d082,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_a0447abe,inv_61c0e29e,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_2af54e1a,inv_c703b1d6,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_b012a024,inv_c703b1d6,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_6af75bf7,inv_c703b1d6,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_7fc5a8b5,inv_c703b1d6,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_157fd38f,inv_c703b1d6,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_d6e01ac1,inv_b7e41ccc,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_6f9fd4a4,inv_809df13e,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_09c0c7cc,inv_809df13e,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_6816a65c,inv_809df13e,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_8bffe51c,inv_809df13e,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_164833a8,inv_809df13e,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_01289832,inv_b8825af2,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_27ec2bdb,inv_b8825af2,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Failed
txn_9a3e0a03,inv_b8825af2,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_f853255d,inv_b8825af2,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_97ca219c,inv_b8825af2,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_fdf09b8a,inv_7047f4df,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_2fcd2dc5,inv_78c46695,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_44ad165e,inv_78c46695,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_b115a3bd,inv_78c46695,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_1f1caf1e,inv_3c51d9b5,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_e0eda9a6,inv_3c51d9b5,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_beb74914,inv_3c51d9b5,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_5a106fc3,inv_e34619ad,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_7a79375f,inv_e34619ad,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_c924ac9c,inv_e34619ad,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_84fc1422,inv_e34619ad,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_634496b9,inv_1c103f41,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_c4bed987,inv_1c103f41,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_9b0f3801,inv_5d69b13f,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_3d5729dc,inv_5d69b13f,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_3bf0b0a3,inv_5d69b13f,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_ba6608c1,inv_5d69b13f,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_8dd8b457,inv_501c1681,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Failed
txn_70cc562a,inv_501c1681,30000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_ebcd46de,inv_501c1681,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_134a0b6d,inv_501c1681,30000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_af44e701,inv_9d4229f9,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_be8fb615,inv_9d4229f9,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_4b009152,inv_9d4229f9,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_3b66477c,inv_4bda80aa,15000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_c9678384,inv_4bda80aa,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_4255cf92,inv_d239369b,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_56feb87f,inv_d239369b,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_6a14209c,inv_d239369b,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_967ff002,inv_d239369b,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_3c618db9,inv_d239369b,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_d725c3b9,inv_bdf4e091,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Failed
txn_d13dc852,inv_bdf4e091,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_ca9a2132,inv_87bed51a,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_a563346c,inv_87bed51a,15000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_fcdc691d,inv_87bed51a,15000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_c70acf94,inv_87bed51a,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_7964605e,inv_5298069f,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_959897d4,inv_5298069f,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_b947d951,inv_5298069f,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_93dbdabe,inv_5298069f,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_36886d51,inv_5298069f,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_a23f35d9,inv_fb96f141,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_012cba1f,inv_fb96f141,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_dd7025fd,inv_fb96f141,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_f5999978,inv_aa7052fd,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_547bfb0c,inv_aa7052fd,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_334d6fef,inv_db6cdc16,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_5d375f46,inv_db6cdc16,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_1e9493a4,inv_db6cdc16,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_9299ae32,inv_732856c3,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_2bf43a85,inv_732856c3,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_5ef83b19,inv_732856c3,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_a262ed87,inv_732856c3,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_dbd94a58,inv_547c4ab4,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_5fdc310b,inv_547c4ab4,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_8de91853,inv_6c6c89c4,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_1fea2ec5,inv_1a1fdf9a,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_e841bfe3,inv_1a1fdf9a,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_1ba52ae8,inv_843379ed,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_bd5488da,inv_843379ed,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_abbbef9a,inv_843379ed,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_6035cce7,inv_892dbeb6,15000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_44229d8a,inv_892dbeb6,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_8325ad3f,inv_892dbeb6,15000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_53995250,inv_a34b8ecc,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_4257b57b,inv_bfd2b9eb,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Failed
txn_ef1808d8,inv_bfd2b9eb,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_cee00ea7,inv_bfd2b9eb,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_cf06a829,inv_bfd2b9eb,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_f499093a,inv_8b604368,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_5589d1a8,inv_8b604368,30000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_b1bc7297,inv_8b604368,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_93af5939,inv_87b5e0fe,500,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_b7c20214,inv_87b5e0fe,500,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_6efa7e29,inv_87b5e0fe,500,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_1e7a277a,inv_87b5e0fe,500,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_1d76171b,inv_efacdbf2,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_c07a3ad4,inv_efacdbf2,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_d672cb02,inv_0f0c9206,15000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_45def5f1,inv_0f0c9206,15000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_29af0b2f,inv_96714809,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_b339715f,inv_96714809,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_c8bfa300,inv_96714809,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Failed
txn_029162e1,inv_96714809,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_51abbde0,inv_cee49b26,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_6683f137,inv_cee49b26,2000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_cd06ef32,inv_cee49b26,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_5a7df25b,inv_4a81b15f,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_dcd59cbb,inv_4a81b15f,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_038f54fa,inv_4a81b15f,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_78a8a475,inv_45b2f3ec,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_f9339c41,inv_d2e7e908,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_04b15167,inv_d2e7e908,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_d7319af0,inv_d2e7e908,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_767a7b59,inv_ec174dfa,500,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_6ffbe5a9,inv_8df6d1a9,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_884ab9ff,inv_8df6d1a9,15000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_1f1ab12f,inv_8df6d1a9,15000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_5028ad3c,inv_8df6d1a9,15000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_86d234ab,inv_8df6d1a9,15000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_7f726acb,inv_e5e1fbab,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_7d76b494,inv_e5e1fbab,2000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_563bcb13,inv_e5e1fbab,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_d950b8ec,inv_1bc60e84,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_419f7f3a,inv_055becd6,15000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_d9c7b927,inv_055becd6,15000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_af217073,inv_055becd6,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_fcf33e09,inv_e2ce83ed,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_2baa60fe,inv_e2ce83ed,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_6b73a120,inv_e2ce83ed,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_a616b8a7,inv_e2ce83ed,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Failed
txn_7a1ebf14,inv_e2ce83ed,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_14ba2c1d,inv_44310d7a,500,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_52413758,inv_21c5b3ac,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_6862310e,inv_21c5b3ac,2000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_e2607676,inv_21c5b3ac,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_3ff0d8ff,inv_21c5b3ac,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_e7f650fd,inv_21c5b3ac,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_45d767a9,inv_a71ca2b4,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_6452930b,inv_a71ca2b4,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_556012fd,inv_cb3d72af,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_e84453d6,inv_cb3d72af,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
